Team,Play_num_team,Drive,Play_num_drive,Quarter,New_q,New_q_team,Play_type,Result_final,1st_down,Points,SR_run_cume,SR_pass_cume,runRate_cume
Clemson,23,6,2,2,,,run,Not successful,,,0.18,0.25,0.48
Clemson,24,6,3,2,,,pass,Not successful,,,0.18,0.23,0.46
Clemson,25,6,4,2,,,pass,Not successful,,,0.18,0.21,0.44
Clemson,26,6,5,2,,,no play,Not successful,,,0.18,0.21,0.44
Alabama,31,5,1,2,,,run,Successful,,,0.47,0.42,0.59
Alabama,32,5,2,2,,,no play,Successful,1st down,,0.47,0.42,0.59
Alabama,33,5,3,2,,,run,Not successful,,,0.44,0.42,0.60
Alabama,34,5,4,2,,,run,Successful,1st down,,0.47,0.42,0.61
Alabama,35,5,5,2,,,pass,Successful,,,0.47,0.46,0.59
Alabama,36,5,7,2,,,run,Not successful,,,0.45,0.46,0.61
Alabama,37,5,8,2,,,run,Successful,1st down,,0.48,0.46,0.62
Alabama,38,5,9,2,,,run,Not successful,,,0.45,0.46,0.63
Alabama,39,5,10,2,,,pass,Not successful,,,0.45,0.43,0.61
Alabama,40,5,11,2,,,run,Not successful,,,0.43,0.43,0.62
Alabama,41,5,12,2,,,no play,Not successful,,,0.43,0.43,0.62
Alabama,42,6,2,3,3,3,run,Not successful,,,0.42,0.43,0.63
Clemson,27,8,1,3,,3,run,Not successful,,,0.17,0.21,0.46
Clemson,28,8,2,3,,,pass,Not successful,,,0.17,0.20,0.44
Clemson,29,8,3,3,,,run,Not successful,,,0.15,0.20,0.46
Alabama,43,7,2,3,,,run,Not successful,,,0.40,0.43,0.64
Alabama,44,7,3,3,,,run,Not successful,,,0.38,0.43,0.65
Alabama,45,7,4,3,,,pass,Not successful,,,0.38,0.40,0.63
Clemson,30,9,1,3,,,pass,Successful,1st down,,0.15,0.25,0.45
Clemson,31,9,2,3,,,pass,Not successful,,,0.15,0.24,0.43
Clemson,32,9,3,3,,,run,Successful,,,0.21,0.24,0.45
Clemson,33,9,4,3,,,run,Successful,1st down,,0.27,0.24,0.47
Clemson,34,9,5,3,,,run,Successful,,,0.31,0.24,0.48
Clemson,35,9,6,3,,,pass,Not successful,,,0.31,0.22,0.47
Alabama,46,8,1,3,,,run,Not successful,,,0.37,0.40,0.64
Alabama,47,8,2,3,,,run,Not successful,,,0.36,0.40,0.65
Alabama,48,8,3,3,,,pass,Not successful,,,0.36,0.38,0.64
Alabama,49,8,4,3,,,run,Successful,1st down,,0.38,0.38,0.64
Alabama,50,8,5,3,,,pass,Successful,1st down,,0.38,0.41,0.63
Alabama,51,8,6,3,,,run,Not successful,,,0.37,0.41,0.64
Alabama,52,8,7,3,,,pass,Successful,,6,0.37,0.44,0.63
Clemson,36,10,2,3,,,pass,Not successful,,,0.31,0.21,0.46
Clemson,37,11,2,3,,,run,Successful,,,0.35,0.21,0.47
Clemson,38,11,3,3,,,pass,Not successful,,,0.35,0.20,0.46
Clemson,39,11,4,3,,,run,Successful,1st down,,0.39,0.20,0.47
Clemson,40,11,5,3,,,pass,Not successful,,,0.39,0.19,0.46
Clemson,41,11,6,3,,,pass,Not successful,,,0.39,0.18,0.45
Clemson,42,11,7,3,,,pass,Not successful,,,0.39,0.17,0.44
Alabama,53,10,1,3,,,run,Successful,,,0.39,0.44,0.63
Alabama,54,10,2,3,,,pass,Not successful,,,0.39,0.42,0.62
Alabama,55,10,3,3,,,run,Successful,1st down,,0.41,0.42,0.63
Alabama,56,10,4,3,,,pass,Not successful,,,0.41,0.40,0.62
Alabama,57,10,5,3,,,pass,Not successful,,,0.41,0.38,0.60
Alabama,58,10,6,3,,,run,Not successful,,,0.39,0.38,0.61
Clemson,43,12,1,4,4,4,pass,Successful,1st down,,0.39,0.21,0.43
Clemson,44,12,2,4,,,pass,Successful,,,0.39,0.24,0.42
Clemson,45,12,3,4,,,run,Not successful,,,0.37,0.24,0.43
Clemson,46,12,4,4,,,run,Successful,1st down,,0.40,0.24,0.44
Clemson,47,12,5,4,,,pass,Not successful,,,0.40,0.23,0.43
Clemson,48,12,6,4,,,pass,Not successful,,,0.40,0.22,0.43
Clemson,49,12,7,4,,,pass,Not successful,,,0.40,0.21,0.42
Alabama,59,12,1,4,,4,run,Not successful,,,0.38,0.38,0.62
Alabama,60,12,2,4,,,pass,Not successful,,,0.38,0.36,0.61
Alabama,61,12,3,4,,,pass,Not successful,,,0.38,0.35,0.60
Clemson,50,13,1,4,,,pass,Not successful,,,0.40,0.21,0.41
Clemson,51,13,2,4,,,pass,Not successful,,,0.40,0.20,0.40
Clemson,52,13,3,4,,,pass,Not successful,,,0.40,0.19,0.39
Alabama,62,13,1,4,,,run,Not successful,,,0.37,0.35,0.60
Alabama,63,13,2,4,,,run,Not successful,,,0.36,0.35,0.61
Alabama,64,13,3,4,,,pass,Explosive,1st down,,0.36,0.38,0.60
Alabama,65,13,4,4,,,run,Not successful,,,0.35,0.38,0.61
Alabama,66,13,5,4,,,pass,Not successful,,,0.35,0.36,0.60
Alabama,67,13,6,4,,,pass,Not successful,,,0.35,0.35,0.59
Clemson,53,14,1,4,,,run,Not successful,,,0.38,0.19,0.40
Clemson,54,14,2,4,,,pass,Successful,1st down,,0.38,0.22,0.40
Clemson,55,14,3,4,,,run,Successful,,,0.41,0.22,0.41
Clemson,56,14,4,4,,,pass,Explosive,1st down,,0.41,0.24,0.40
Clemson,57,14,5,4,,,pass,Not successful,,,0.41,0.24,0.39
Clemson,58,14,6,4,,,pass,Successful,,,0.41,0.26,0.39
Clemson,59,14,7,4,,,pass,Successful,1st down,,0.41,0.28,0.38
Clemson,60,14,8,4,,,run,Not successful,,,0.39,0.28,0.39
Clemson,61,14,9,4,,,pass,Not successful,,,0.39,0.27,0.38
Clemson,62,14,10,4,,,pass,Successful,1st down,,0.39,0.29,0.38
Clemson,63,14,11,4,,,run,Not successful,,,0.38,0.29,0.39
Clemson,64,14,12,4,,,run,Not successful,,,0.36,0.29,0.40
Clemson,65,14,13,4,,,pass,Not successful,,,0.36,0.28,0.39
Clemson,66,14,14,4,,,pass,Not successful,,,0.36,0.28,0.38
Clemson,67,14,15,4,,,run,Successful,1st down,,0.38,0.28,0.39
Clemson,68,14,16,4,,,pass,Not successful,,,0.38,0.27,0.39
Clemson,69,14,17,4,,,run,Not successful,,,0.37,0.27,0.40
Clemson,70,14,18,4,,,pass,Not successful,,,0.37,0.26,0.39
Clemson,71,14,19,4,,,pass,Not successful,,,0.37,0.26,0.39
Alabama,68,14,1,4,,,run,Not successful,,,0.34,0.35,0.59
Alabama,69,14,2,4,,,run,Successful,,,0.36,0.35,0.60
Alabama,70,14,3,4,,,run,Successful,1st down,,0.38,0.35,0.61
