Team,Play_num_team,Drive,Play_num_drive,Quarter,New_q,New_q_team,Play_type,Result_final,1st_down,Points,SR_run_cume,SR_pass_cume,runRate_cume
Mississippi,16,5,3,1,,,pass,Explosive,1st down,,0.60,0.27,0.31
Mississippi,17,5,4,1,,,pass,Successful,,,0.60,0.33,0.29
Mississippi,18,5,5,1,,,no play,Not successful,,,0.60,0.33,0.29
Mississippi,19,5,6,1,,,pass,Not successful,,,0.60,0.31,0.28
Mississippi,20,5,7,1,,,pass,Not successful,,,0.60,0.29,0.26
Alabama,15,5,2,1,,,run,Successful,,,0.38,0.57,0.53
Alabama,16,5,3,1,,,pass,Successful,1st down,,0.38,0.63,0.50
Alabama,17,5,4,1,,,run,Not successful,,,0.33,0.63,0.53
Alabama,18,5,5,1,,,run,Not successful,,,0.30,0.63,0.56
Alabama,19,5,6,1,,,pass,Explosive,1st down,,0.30,0.67,0.53
Alabama,20,5,7,1,,,run,Not successful,,,0.27,0.67,0.55
Alabama,21,6,1,2,2,2,run,Not successful,,,0.25,0.67,0.57
Alabama,22,6,2,2,,,pass,Not successful,,,0.25,0.60,0.55
Alabama,23,6,3,2,,,run,Successful,1st down,,0.31,0.60,0.57
Alabama,24,6,4,2,,,pass,Explosive,,6,0.31,0.64,0.54
Mississippi,21,6,2,2,,2,run,Successful,,,0.67,0.29,0.30
Mississippi,22,6,3,2,,,pass,Successful,1st down,,0.67,0.33,0.29
Mississippi,23,6,4,2,,,no play,Successful,1st down,,0.67,0.33,0.29
Mississippi,24,6,5,2,,,run,Not successful,,,0.57,0.33,0.32
Mississippi,25,6,6,2,,,pass,Not successful,,,0.57,0.31,0.30
Mississippi,26,6,7,2,,,pass,Not successful,,,0.57,0.29,0.29
Alabama,25,7,1,2,,,run,Not successful,,,0.29,0.64,0.56
Alabama,26,7,2,2,,,run,Not successful,,,0.27,0.64,0.58
Alabama,27,7,3,2,,,run,Successful,1st down,,0.31,0.64,0.59
Alabama,28,7,4,2,,,pass,Explosive,1st down,,0.31,0.67,0.57
Alabama,29,7,5,2,,,pass,Explosive,1st down,,0.31,0.69,0.55
Alabama,30,7,6,2,,,no play,Not successful,,,0.31,0.69,0.55
Alabama,31,7,7,2,,,run,Not successful,,,0.29,0.69,0.57
Alabama,32,7,8,2,,,pass,Not successful,,,0.29,0.64,0.55
Alabama,33,7,9,2,,,no play,Not successful,,,0.29,0.64,0.55
Alabama,34,7,10,2,,,pass,Not successful,,,0.29,0.60,0.53
Mississippi,27,7,1,2,,,no play,Not successful,,,0.57,0.29,0.29
Mississippi,28,7,2,2,,,pass,Not successful,,,0.57,0.28,0.28
Mississippi,29,7,3,2,,,run,Not successful,,,0.50,0.28,0.31
Mississippi,30,7,4,2,,,pass,Not successful,,,0.50,0.26,0.30
Alabama,35,8,1,2,,,run,Explosive,1st down,,0.33,0.60,0.55
Mississippi,31,8,2,2,,,run,Not successful,,,0.44,0.26,0.32
Mississippi,32,8,3,2,,,run,Successful,1st down,,0.50,0.26,0.34
Mississippi,33,8,4,2,,,pass,Not successful,,,0.50,0.25,0.33
Mississippi,34,8,5,2,,,pass,Not successful,,,0.50,0.24,0.32
Mississippi,35,8,6,2,,,pass,Not successful,,,0.50,0.23,0.31
Alabama,36,9,1,2,,,run,Successful,1st down,,0.37,0.60,0.56
Alabama,37,9,2,2,,,pass,Not successful,,,0.37,0.56,0.54
Alabama,38,9,3,2,,,pass,Not successful,,,0.37,0.53,0.53
Alabama,39,9,4,2,,,no play,Not successful,,,0.37,0.53,0.53
Alabama,40,9,5,2,,,pass,Not successful,,,0.37,0.50,0.51
Mississippi,36,9,1,2,,,run,Not successful,,,0.45,0.23,0.33
Alabama,41,10,2,3,3,3,run,Explosive,1st down,,0.40,0.50,0.53
Alabama,42,10,3,3,,,no play,Successful,,,0.40,0.50,0.53
Alabama,43,10,4,3,,,run,Not successful,,,0.38,0.50,0.54
Alabama,44,10,5,3,,,run,Not successful,,,0.36,0.50,0.55
Alabama,45,10,6,3,,,pass,Not successful,,,0.36,0.47,0.54
Mississippi,37,10,2,3,,3,pass,Not successful,,,0.45,0.22,0.32
Mississippi,38,10,3,3,,,run,Not successful,,,0.42,0.22,0.34
Mississippi,39,10,4,3,,,pass,Not successful,,,0.42,0.21,0.33
Alabama,46,11,1,3,,,pass,Not successful,,,0.36,0.45,0.52
Alabama,47,11,2,3,,,run,Successful,,,0.39,0.45,0.53
Alabama,48,11,3,3,,,run,Successful,1st down,,0.42,0.45,0.55
Alabama,49,11,4,3,,,run,Successful,,,0.44,0.45,0.56
Alabama,50,11,5,3,,,run,Successful,1st down,,0.46,0.45,0.57
Alabama,51,11,6,3,,,run,Successful,,6,0.48,0.45,0.57
Mississippi,40,11,2,3,,,run,Not successful,,,0.38,0.21,0.35
Mississippi,41,11,3,3,,,pass,Explosive,1st down,,0.38,0.24,0.34
Mississippi,42,11,4,3,,,run,Successful,1st down,,0.43,0.24,0.36
Mississippi,43,11,5,3,,,run,Not successful,,,0.40,0.24,0.38
Mississippi,44,11,6,3,,,pass,Not successful,,,0.40,0.23,0.37
Mississippi,45,11,7,3,,,pass,Not successful,,,0.40,0.22,0.36
Mississippi,46,11,8,3,,,pass,Not successful,,,0.40,0.21,0.35
Alabama,52,12,1,3,,,run,Explosive,1st down,,0.50,0.45,0.58
Alabama,53,12,2,3,,,pass,Explosive,1st down,,0.50,0.48,0.57
Alabama,54,12,3,3,,,run,Successful,,6,0.52,0.48,0.58
Mississippi,47,12,2,3,,,run,Explosive,1st down,,0.44,0.21,0.36
Mississippi,48,12,3,3,,,run,Not successful,,,0.41,0.21,0.38
Mississippi,49,12,4,3,,,pass,Not successful,,,0.41,0.21,0.37
Mississippi,50,12,5,3,,,pass,Not successful,,,0.41,0.20,0.36
Mississippi,51,12,6,3,,,pass,Not successful,,,0.41,0.19,0.35
Alabama,55,13,1,3,,,run,Successful,1st down,,0.53,0.48,0.59
Alabama,56,13,2,3,,,no play,Successful,1st down,,0.53,0.48,0.59
Alabama,57,13,3,3,,,no play,Successful,1st down,,0.53,0.48,0.59
Alabama,58,13,4,3,,,run,Not successful,,,0.52,0.48,0.60
Alabama,59,13,5,3,,,run,Successful,,,0.53,0.48,0.60
Alabama,60,13,6,3,,,pass,Not successful,,,0.53,0.45,0.59
Alabama,61,13,7,3,,,pass,Successful,,6,0.53,0.48,0.58
Mississippi,52,13,2,3,,,run,Not successful,,,0.39,0.19,0.37
Mississippi,53,13,3,3,,,pass,Explosive,1st down,,0.39,0.22,0.36
Mississippi,54,13,4,3,,,run,Not successful,,,0.37,0.22,0.37
Mississippi,55,13,5,3,,,pass,Not successful,,,0.37,0.21,0.37
Mississippi,56,13,6,3,,,pass,Not successful,,,0.37,0.21,0.36
Alabama,62,14,1,4,4,4,run,Not successful,,,0.52,0.48,0.59
Alabama,63,14,2,4,,,run,Not successful,,,0.50,0.48,0.60
Alabama,64,14,3,4,,,pass,Explosive,1st down,,0.50,0.50,0.59
Alabama,65,14,4,4,,,run,Not successful,,,0.49,0.50,0.59
Alabama,66,14,5,4,,,run,Successful,,,0.50,0.50,0.60
Alabama,67,14,6,4,,,run,Explosive,1st down,,0.51,0.50,0.61
Alabama,68,14,7,4,,,run,Not successful,,,0.50,0.50,0.61
Alabama,69,14,8,4,,,run,Successful,,,0.51,0.50,0.62
Alabama,70,14,9,4,,,run,Successful,1st down,,0.53,0.50,0.63
Alabama,71,14,10,4,,,run,Not successful,,,0.51,0.50,0.63
Alabama,72,14,11,4,,,run,Successful,1st down,,0.52,0.50,0.64
Alabama,73,14,12,4,,,run,Successful,,6,0.53,0.50,0.64
Mississippi,57,14,2,4,,4,run,Not successful,,,0.35,0.21,0.37
Mississippi,58,14,3,4,,,run,Not successful,,,0.33,0.21,0.38
Mississippi,59,14,4,4,,,pass,Not successful,,,0.33,0.20,0.38
Alabama,74,15,1,4,,,run,Not successful,,,0.52,0.50,0.65
Alabama,75,15,2,4,,,run,Not successful,,,0.51,0.50,0.65
Alabama,76,15,3,4,,,run,Not successful,,,0.50,0.50,0.66
Alabama,77,15,4,4,,,run,Successful,1st down,,0.51,0.50,0.66
